id,created_at,std_account_name,raw_vip_name,city,state,class_of_trade,on_off_premise,address,zip_code
00061cc9-3004-4aea-b4a6-16f81c6426c2,2025-05-18 19:50:41.054755+00,Royal Package,,Lilburn,GA,LIQUOR/PACKAGE STORE,OFF,5464 Lawrenceville  NW Hwy 29,30047
00ccc7fe-4ad0-4af1-a056-bc1fa377cebf,2025-05-18 19:50:41.054755+00,LA COMPAGNIE WINE BAR/EXPERIME,,NEW YORK,NY,BAR/TAVERN,ON,6 WEST 24TH ST,10010
0114fab9-e30b-4fe8-bd21-4faaaa968a3a,2025-05-18 19:50:41.054755+00,CIRCUS LIQUOR,,NORTH HOLLYWOOD,CA,LIQUOR/PACKAGE STORE,OFF,5600 VINELAND AV,91601
0169ad77-221f-4f1f-9eed-f086f898b50a,2025-05-18 19:50:41.054755+00,KATAMI A,,HOUSTON,TX,RESTAURANT,ON,2701 W DALLAS ST,77019
01b348a8-1a96-4f96-91b9-1ab55be25150,2025-05-18 19:50:41.054755+00,SUSHI SAKE,,RICHARDSON,TX,RESTAURANT,ON,2150 N COLLINS BOULEVARD,75080
0213f1e0-afb3-498e-9f6e-ed3d8f5c6908,2025-05-18 19:50:41.054755+00,SPEC S 090 LIQUOR,,DALLAS,TX,LIQUOR/PACKAGE STORE,OFF,7777 HINES PLACE BOULEVARD,75235
0226d487-33d0-4162-a18d-db84e8fe5403,2025-05-18 19:50:41.054755+00,CHRISTOPHER BURKE,,Savannah,GA,NON-RETAIL,OFF,Bldg J 1101 Chatham Parkway,31408
023872ac-3540-4513-8fbf-0126e7b25e18,2025-05-18 19:50:41.054755+00,LIQUOR PARK,,PLANO,TX,LIQUOR/PACKAGE STORE,OFF,2001 COIT ROAD SUITE 307,75075
02406ef7-e45a-468b-8dad-3a27ceb675cf,2025-05-18 19:50:41.054755+00,SAKE ONO/PARK STREET IMPORTS,,DALLAS,TX,OTHER OFF PREMISE,OFF,5286 POST OFFICE BOX 660367,75266
027b7351-db4b-4800-b8b1-9a2cd8f4baaa,2025-05-18 19:50:41.054755+00,PAPERFISH/BARSECCO,,MIAMI,FL,RESTAURANT,ON,1421 SOUTH MIAMI AVENUE,33131
0298f627-1857-46c5-8d13-a25fc40d989c,2025-05-18 19:50:41.054755+00,BONNELL S FINE TEXAS CUISINE,,FORT WORTH,TX,RESTAURANT,ON,4259 BRYANT IRVIN ROAD,76109
02d2a7d7-35be-4b59-aac2-aba3e1d39c9c,2025-05-18 19:50:41.054755+00,Osha Thai And Sushi Galleria,,Atlanta,GA,RESTAURANT,ON,1820 Peachtree St NW,30309
02d6c8e5-f0d0-4b6e-a757-8ea9c851d2d1,2025-05-18 19:50:41.054755+00,M and S Liquor Store,,Hinesville,GA,LIQUOR/PACKAGE STORE,OFF,2367 Ga Hwy 196 W,31313
02eda71e-ac2c-4eb5-82a8-4787a02c0dc0,2025-05-18 19:50:41.054755+00,Rome Liquor & Tobacco,,Rome,GA,LIQUOR/PACKAGE STORE,OFF,600 E 2nd Ave SW,30161
02f6fc98-5d52-4d42-b1b7-e393cfa732ff,2025-05-18 19:50:41.054755+00,Decatur Wine & Spirits,,Decatur,GA,LIQUOR/PACKAGE STORE,OFF,1789 Lawrenceville Hwy,30033
03045f21-615d-4758-a63f-c4e15573b74e,2025-05-18 19:50:41.054755+00,BROOM  CARSON,,DENVER,CO,OTHER OFF PREMISE,OFF,SW&S,80217
0307a85f-211d-439a-bfd8-41a67f7e3167,2025-05-18 19:50:41.054755+00,ONEELEVEN HIFI LLC,,BROOKLYN,NY,BAR/TAVERN,ON,119 INGRAHAM ST,11237
0318cb71-267c-4931-b1ff-1cf316e8fb56,2025-05-18 19:50:41.054755+00,Christopher Smith,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
0358f05e-a6da-4586-b4a3-6f5577b5f256,2025-05-18 19:50:41.054755+00,KA THAI MIDTOWN,,DALLAS,TX,RESTAURANT,ON,8185 WALNUT HILL LN STE 1410,75231
0404e0fa-b531-4a67-a001-2c98e22706bd,2025-05-18 19:50:41.054755+00,VACATION,,SANTA ANA,CA,RESTAURANT,ON,204 W 4TH ST,92701
04157b45-650b-4f00-9c8e-b752b664e44f,2025-05-18 19:50:41.054755+00,William Godsil,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
0420862e-d783-4efb-b519-c13154b7618c,2025-05-18 19:50:41.054755+00,AB Liquor Store,,Columbus,GA,LIQUOR/PACKAGE STORE,OFF,1901 Manchester Expressway Ste B,31904
04267c2d-867e-4dd4-a0ac-8491a2a02987,2025-05-18 19:50:41.054755+00,FLAGAMI LIQUORS LLC,,MIAMI,FL,LIQUOR/PACKAGE STORE,OFF,751-753 NW 37 AVENUE,33125
043b2145-3832-4df3-9fdc-e3935ccf77b3,2025-05-18 19:50:41.054755+00,CYPRESS CRAFT BEER & LIQUOR,,CYPRESS,CA,LIQUOR/PACKAGE STORE,OFF,9175 VALLEY VIEW ST,90630
045b378f-fcca-4586-89f2-80532dbc4585,2025-05-18 19:50:41.054755+00,EMILIOS BEVERAGE WAREHOUSE,,BELLFLOWER,CA,LIQUOR/PACKAGE STORE,OFF,17251 LAKEWOOD BL,90706
0471f724-9406-48aa-a31d-2a7903bdf508,2025-05-18 19:50:41.054755+00,PORTOFINO WINE BANK,,MIAMI BEACH,FL,LIQUOR/PACKAGE STORE,OFF,500 SOUTH POINT DRIVE #110,33139
04dd8f9f-4af5-4889-b330-0d79c50eb1a1,2025-05-18 19:50:41.054755+00,ROMER HELL S KITCHEN,,NEW YORK,NY,HOTEL/ MOTEL,ON,851 8TH AVE,10019
05779cd3-6d8a-41e0-8cc9-da045490d1ea,2025-05-18 19:50:41.054755+00,ALLEYCAT,,BOCA RATON,FL,RESTAURANT,ON,297 EAST PALMETTO PARK ROAD,33432
05de0fca-e3eb-400c-9450-3939225c9609,2025-05-18 19:50:41.054755+00,G & I WINE & SPIRITS INC.,,BROOKLYN,NY,LIQUOR/PACKAGE STORE,OFF,48 WILLOUGHBY ST,11201
062c7b4d-a38d-4a93-a83d-dccd017c8a1e,2025-05-18 19:50:41.054755+00,SHORELINE CENTRAL MARKET,,SEATTLE,WA,SUPERMARKET,OFF,15505 WESTMINSTER WY,98133
06377821-292c-4b4c-acdf-8dbc722f7960,2025-05-18 19:50:41.054755+00,BASILICO,,LAS VEGAS,NV,RESTAURANT,ON,6111 S BUFFALO DR STE 100,89113
06a92614-c3f1-4bae-878a-25f7f05a1129,2025-05-18 19:50:41.054755+00,HEB CENTRAL MARKET 055,,SOUTHLAKE,TX,SUPERMARKET,OFF,1425 E SOUTHLAKE BOULEVARD,76092
06b37446-642c-4ba5-b71f-2dce6ceebfbd,2025-05-18 19:50:41.054755+00,TAO UPTOWN,,NEW YORK,NY,RESTAURANT,ON,42 44 EAST 58TH STREET,10022
06bf0b89-a702-49da-9eed-44e7568d89a1,2025-05-18 19:50:41.054755+00,CLOUD CATERING,,LONG ISLAND CITY,NY,CONCESSIONAIRE,ON,4281 HUNTER ST,11101
06d59fc4-ea7e-43ea-a399-743e76cfe999,2025-05-18 19:50:41.054755+00,CAESARS PALACE - POST BK,,LAS VEGAS,NV,GOLF/ COUNTRY CLUB,ON,3570 LAS VEGAS BLVD S,89109
06f2b278-7323-4df8-8656-5f99b7a71cd9,2025-05-18 19:50:41.054755+00,SAMPLE REP EVAN RAPPAPORT,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
06f509d1-8548-4fb4-a785-b0172dc0bdf1,2025-05-18 19:50:41.054755+00,KAPPY S FINE WINE & SPIRITS,,MEDFORD,MA,LIQUOR/PACKAGE STORE,OFF,10 REVERE BEACH PKWY,02155
06fc4276-3910-404d-bd86-fbd0104b8448,2025-05-18 19:50:41.054755+00,NYCWFF-PAVLOVA CLASS SUN.,,NEW YORK,NY,OTHER OFF PREMISE,OFF,225 LIBERTY STREET,10281
073fa5f8-7873-42c5-80fe-1aabf4e47880,2025-05-18 19:50:41.054755+00,DELUCA S MARKET,,BOSTON,MA,LIQUOR/PACKAGE STORE,OFF,239 NEWBURY ST,02116
075d8199-0799-41f1-b5df-c34cae294b9c,2025-05-18 19:50:41.054755+00,KAPPY S FINE WINE & SPIRITS,,PEABODY,MA,LIQUOR/PACKAGE STORE,OFF,175 ANDOVER ST,01960
079ee4ad-58f0-4d50-8afe-38cc77005d23,2025-05-18 19:50:41.054755+00,PORTOFINO BAY HOTEL,,ORLANDO,FL,HOTEL/ MOTEL,ON,5601 UNIVERSAL BLVD,32819
07cff3b9-cd43-482e-97c9-048150cdf727,2025-05-18 19:50:41.054755+00,LE CHICK ROTISSERIE,,MIAMI,FL,RESTAURANT,ON,310 NW 24TH STREET,33127
08625bdb-35ad-4b9e-9c4a-cfff27523e2a,2025-05-18 19:50:41.054755+00,LOCAL YOCAL BBQ & GRILL,,MCKINNEY,TX,RESTAURANT,ON,350 E LOUISIANA STREET SUITE A,75069
086597df-51c4-4731-a650-7bde26061eba,2025-05-18 19:50:41.054755+00,9435 UNCLASSIFIED ACCOUNT,,Las Vegas,NV,UNASSIGNED,,8400 S Jones Blvd,89139
08aad558-9198-4bb2-8749-02a5d4ccf429,2025-05-18 19:50:41.054755+00,MAVERICKS MONTAUK LLC,,MONTAUK,NY,RESTAURANT,ON,51 S EDGEMERE ST,11954
08dc8185-9949-4750-8b47-2a80bd90896e,2025-05-18 19:50:41.054755+00,Jax Superstore,,Buford,GA,LIQUOR/PACKAGE STORE,OFF,2438 Hancock Dr,30190
08f0240d-1119-4cf4-91ee-ec82b2c8f726,2025-05-18 19:50:41.054755+00,Guyton Liquors LLC,,Guyton,GA,LIQUOR/PACKAGE STORE,OFF,109 W Central Blvd,31312
0979fb76-3451-413b-b901-34d26e05f888,2025-05-18 19:50:41.054755+00,MILADY S,,NEW YORK,NY,BAR/TAVERN,ON,160 PRINCE ST,10012
0a897e2c-5a41-468b-b747-4b8a7ef3d675,2025-05-18 19:50:41.054755+00,SGWS-HOUSE SAMPLE F01 (MISC),,FORT MYERS,FL,OTHER OFF PREMISE,OFF,2385 ROCKFILL ROAD,33916
0abb2ece-f860-45f4-8eab-5c87a9cc6770,2025-05-18 19:50:41.054755+00,FOUR SEASONS RESORT  LAS VEGAS,,LAS VEGAS,NV,HOTEL/ MOTEL,ON,3960 LAS VEGAS BLVD SO,89119
0ace3158-2608-4359-bb39-4ec894053efa,2025-05-18 19:50:41.054755+00,HOVER CROSSING WINE & SPIRITS,,LONGMONT,CO,LIQUOR/PACKAGE STORE,OFF,1844 HOVER ST UNIT E,80501
0b4458b4-9896-4d8d-9a1e-c14ec72910d9,2025-05-18 19:50:41.054755+00,ROYAL LIQUORS,,SAN JOSE,CA,LIQUOR/PACKAGE STORE,OFF,3144 WILLIAMS RD,95117
0b5da8d8-dbc9-4475-be28-cbfe59fa4f98,2025-05-18 19:50:41.054755+00,PLUM MARKET,,MIAMI,FL,SUPERMARKET,OFF,17801 BISCAYNE BLVD,33160
0b909557-3a5a-4119-adb8-1d3e49289395,2025-05-18 19:50:41.054755+00,KAPPY S FINE WINE & SPIRITS,,HYANNIS,MA,LIQUOR/PACKAGE STORE,OFF,333 IYANNOUGH RD,02601
0bb054bd-1fb1-4b75-976b-bf4776dba37a,2025-05-18 19:50:41.054755+00,A-FRAME CLUB WINTER PARK,,WINTER PARK,CO,HOTEL/ MOTEL,ON,1008 WINTER PARK DRIVE,80482
0c077af7-c021-45ea-9873-21eae868cdf8,2025-05-18 19:50:41.054755+00,MOUNTAIN CELLARS,,COLORADO SPRINGS,CO,LIQUOR/PACKAGE STORE,OFF,8290 RAZORBACK ROAD,80922
0c22f6a2-2706-45c7-889f-5144360015eb,2025-05-18 19:50:41.054755+00,RUSTIC CANYON,,SANTA MONICA,CA,RESTAURANT,ON,1119 WILSHIRE BL,90401
0c6ef706-90d9-48fa-89dc-aa5dbb97cdda,2025-05-18 19:50:41.054755+00,Vintage Bottle Shop,,Acworth,GA,LIQUOR/PACKAGE STORE,OFF,1720 Mars Hill Rd NW  Ste 12-14,30101
0c849893-1d60-479e-96c0-b1a56231889b,2025-05-18 19:50:41.054755+00,THE X POT @ PALAZZO,,LAS VEGAS,NV,RESTAURANT,ON,3377 LAS VEGAS BLVD S #2884,89109
0ccc0a76-f1db-4d18-b512-7b54a1180c41,2025-05-18 19:50:41.054755+00,BOONE S WINE & SPIRITS,,EAGLE,CO,LIQUOR/PACKAGE STORE,OFF,65 MARKET STREET UNITS 2-7,81631
0cd27c91-adb7-42db-9c3d-f549d666eaac,2025-05-18 19:50:41.054755+00,GUGU ROOM NYC,,NEW YORK,NY,RESTAURANT,ON,143 ORCHARD ST,10002
0d5df972-af07-4bc8-85d9-725053a2b96b,2025-05-18 19:50:41.054755+00,JEFFERSON MARKET,,NAPA,CA,CONVENIENCE/ GAS,OFF,1704 JEFFERSON ST,94559
0d6fdb1c-4dcb-4f71-a773-d059e48adcad,2025-05-18 19:50:41.054755+00,PALAZZO DEL SOL,,FISHER ISLAND,FL,OTHER OFF PREMISE,OFF,6800 FISHER ISLAND DRIVE,33109
0dc3c61a-5912-465d-8024-ae283a6a2558,2025-05-18 19:50:41.054755+00,LEE S LIQUOR #2 RANCHO,,LAS VEGAS,NV,LIQUOR/PACKAGE STORE,OFF,4421 N RANCHO DR,89130
0ddc7652-a0ee-4ea6-874a-a0d84dcaaae9,2025-05-18 19:50:41.054755+00,COLONIAL SPIRITS,,ACTON,MA,LIQUOR/PACKAGE STORE,OFF,BOX 2350 87 GREAT RD,01720
0dfb8755-d674-4bf3-9180-0d63f71d8773,2025-05-18 19:50:41.054755+00,DIVINO,,DENVER,CO,LIQUOR/PACKAGE STORE,OFF,1240 S BROADWAY,80210
0e1a48e7-d94d-48ac-876e-43beef488a8a,2025-05-18 19:50:41.054755+00,Canton Wine & Spirits Warehouse,,Canton,GA,LIQUOR/PACKAGE STORE,OFF,2017 Marietta Highway,30114
0e4b75fa-4282-4218-a1cb-01400cc1c9b8,2025-05-18 19:50:41.054755+00,CENTRAL LIQUOR,,CORONADO,CA,LIQUOR/PACKAGE STORE,OFF,178 ORANGE AV,92118
0e9ba854-7f2d-4963-b856-29da272c47d2,2025-05-18 19:50:41.054755+00,ARAMARK,,DENVER,CO,CONCESSIONAIRE,ON,1801 BRYANT STREET SUITE 200,80204
0ebd27d9-086b-4ed6-852a-c2765206aa47,2025-05-18 19:50:41.054755+00,WINE GEMS,,BRONXVILLE,NY,LIQUOR/PACKAGE STORE,OFF,495 NEW ROCHELLE RD,10708
0ef35ae2-d7e2-4959-b153-9f9a1801d01f,2025-05-18 19:50:41.054755+00,SAMPLE REP MARCO NAZARIO,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
0efb2d3c-9582-4e35-8b4a-3b348440bba4,2025-05-18 19:50:41.054755+00,1936 WINE & SPIRITS,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,65 E 34TH ST,10016
0f08ae61-74da-4ffe-bf6c-a3e95d565f8f,2025-05-18 19:50:41.054755+00,BASIL & WICKS,,NORTH CREEK,NY,RESTAURANT,ON,3195 STATE ROUTE 28,12853
0fa1ca51-fd92-4a45-b224-5a223e979def,2025-05-18 19:50:41.054755+00,ADIRONDAK WINE & LIQUOR,,SARANAC LAKE,NY,LIQUOR/PACKAGE STORE,OFF,506 LAKE FLOWER AVENUE,12983
0fcbfe2f-32cc-41df-a684-e7cdfb3d4209,2025-05-18 19:50:41.054755+00,WARREN SHON SAMPLE,,HONOLULU,HI,OTHER OFF PREMISE,OFF,155 KAPALULU PL STE 300,96819
100ed97b-17e9-4d52-bd8c-a2ee7c341c0e,2025-05-18 19:50:41.054755+00,SUSHI CHEF,,MIAMI,FL,RESTAURANT,ON,3100 CORAL WAY,33145
101b0203-2e36-4013-b8ed-23749b3b17fa,2025-05-18 19:50:41.054755+00,THE MONARCH,,ASPEN,CO,RESTAURANT,ON,411 S MONARCH,81611
10802790-8891-40b5-8cde-e9b597683af2,2025-05-18 19:50:41.054755+00,JEFFERY SMITH SAMPLES,,HONOLULU,HI,OTHER ON PREMISE,ON,155 KAPALULU PL STE 300,96819
10850f08-b8a0-4953-ab60-b73c8ddb972b,2025-05-18 19:50:41.054755+00,BAKER S BAY GOLF & OCEA,,** INTERNATIONAL **,FL,OTHER ON PREMISE,ON,GREAT GUANA CAY MARSH HARBOUR,2
10e24636-da52-446d-8c10-a3497c2655da,2025-05-18 19:50:41.054755+00,LEE S LIQUOR 118 BLUE DIAMOND,,LAS VEGAS,NV,LIQUOR/PACKAGE STORE,OFF,4605 BLUE DIAMOND RD,89139
11044eab-e053-4fa0-b739-e393d64218e1,2025-05-18 19:50:41.054755+00,BREAKERS HOTEL,,PALM BEACH,FL,HOTEL/ MOTEL,ON,ONE SOUTH COUNTY RD C,33480
111f4df4-991c-4623-991d-3caded9ab563,2025-05-18 19:50:41.054755+00,INN AT SPANISH BAY,,PEBBLE BEACH,CA,HOTEL/ MOTEL,ON,2800 17 MILE DR,93953
113bddb1-fca3-48a2-a85f-ed06bcaf3697,2025-05-18 19:50:41.054755+00,VILLAGE LIQUOR,,LA CRESCENTA,CA,LIQUOR/PACKAGE STORE,OFF,2905 HONOLULU AV,91214
1153bce4-98da-451a-8616-667601219991,2025-05-18 19:50:41.054755+00,TWIN LIQUORS LP AIRPORT 980,,AUSTIN,TX,LIQUOR/PACKAGE STORE,OFF,5639 AIRPORT BOULEVARD A & B,78751
119869b0-03eb-4ef2-a3ff-eeb123addf1c,2025-05-18 19:50:41.054755+00,DOUG NEWTON,,Savannah,GA,NON-RETAIL,OFF,Bldg J 1101 Chatham Parkway,31408
11a658cf-2473-458b-8fe8-34320d8292e9,2025-05-18 19:50:41.054755+00,TODAY S LIQUOR,,GLENDALE,CA,LIQUOR/PACKAGE STORE,OFF,333 N VERDUGO RD,91206
1256e995-c986-434c-a7db-98700e023d76,2025-05-18 19:50:41.054755+00,OUTBACK LIQUORS,,ELIZABETH,CO,LIQUOR/PACKAGE STORE,OFF,113 S ELIZABETH,80107
1267bcfe-50fa-49b3-a499-23df68672ec5,2025-05-18 19:50:41.054755+00,MARTINIS FINE WINE & SPIRITS,,ISLAMORADA,FL,LIQUOR/PACKAGE STORE,OFF,81650 OVERSEAS HWY UNIT A,33036
1274427d-e366-4aeb-9676-e931663d6d3c,2025-05-18 19:50:41.054755+00,MEAT & CHEESE,,ASPEN,CO,RESTAURANT,ON,319 EAST HOPKINS AVE UNIT 103,81611
1278444c-3f15-454a-ad47-eaa0661b97fb,2025-05-18 19:50:41.054755+00,BOCA BEACH CLUB/BEACHES BAR,,BOCA RATON,FL,HOTEL/ MOTEL,ON,900 SOUTH OCEAN BLVD,33432
12e52001-8e10-4b14-8de3-cec1a83dc600,2025-05-18 19:50:41.054755+00,GG MARKET,,RENO,NV,CONVENIENCE/ GAS,OFF,7655 TOWN SQUARE LANE #117,89523
130ac585-ec3a-40f9-a2a1-6fec5878df39,2025-05-18 19:50:41.054755+00,ONE STOP LIQUOR,,SHERMAN,TX,LIQUOR/PACKAGE STORE,OFF,1405 W HOUSTON STREET,75092
131306ce-c7d6-4cf8-988c-259ff566ae84,2025-05-18 19:50:41.054755+00,SOBE - GTV SPONSOR VILLAGE,,MIAMI,FL,OTHER ON PREMISE,ON,1600 NW 163RD ST,33169
131e69ab-6925-44de-aadb-c1192a85d85e,2025-05-18 19:50:41.054755+00,Lafayette Beverage,,Lagrange,GA,LIQUOR/PACKAGE STORE,OFF,2068 Hamilton Rd,30241
13201bf5-5408-4885-8e81-423bafc1d90d,2025-05-18 19:50:41.054755+00,GRAND CRU WINE & SPIRITS,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,555 WEST 42 ST UNIT 1,10036
132c79d1-84f8-41af-ac8b-aaa319beba0f,2025-05-18 19:50:41.054755+00,1 HOTEL SOUTH BEACH,,MIAMI BEACH,FL,HOTEL/ MOTEL,ON,2341 COLLINS AVENUE,33139
134dca7a-3d90-4918-b180-53e0023c71a5,2025-05-18 19:50:41.054755+00,NUNOS BISTRO & BAR,,UPLAND,CA,RESTAURANT,ON,2440 W ARROW RTE  STE #4A,91786
137ce881-4d8d-48b4-a6a3-4d62c5aa921b,2025-05-18 19:50:41.054755+00,MARTINI BAR,,MIAMI,FL,BAR/TAVERN,ON,3450 NW 83 AVENUE,33122
13c8828e-032a-4bb8-90b6-3257a73ea686,2025-05-18 19:50:41.054755+00,Fukuro Bar and Sushi,,Evans,GA,RESTAURANT,ON,5100 Washington Road,30809
13d02a4b-7d20-401c-8071-9762d4816c73,2025-05-18 19:50:41.054755+00,MILL RIVER CLUB,,OYSTER BAY,NY,GOLF/ COUNTRY CLUB,ON,103 MILL RIVER RD.,11771
13ee9f1b-b852-4800-b91e-0016534ea64d,2025-05-18 19:50:41.054755+00,SEIWA MARKET A,,HOUSTON,TX,SUPERMARKET,OFF,1801 S DAIRY ASHFORD ROAD  116,77077
142b711f-6fca-4287-9a81-21a8da36830a,2025-05-18 19:50:41.054755+00,SOBE-MAKOTO OKUWA DINNER,,BAL HARBOUR,FL,RESTAURANT,ON,9700 COLLINS AVENUE,33154
145ac714-e7a3-4337-b6a2-952750a7f1e0,2025-05-18 19:50:41.054755+00,COLUMBUS AVE WINE & SPIRITS,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,730 COLUMBUS AVE,10025
14804d37-2c2b-4610-9b42-d4351e9e90f7,2025-05-18 19:50:41.054755+00,KOSEN,,TAMPA,FL,RESTAURANT,ON,307 W PALM AVE,33602
148d6e34-94c5-4057-8381-264f6d08451b,2025-05-18 19:50:41.054755+00,THE BLUE FISH,,DALLAS,TX,RESTAURANT,ON,3519 GREENVILLE AVENUE,75206
14f84da1-b42b-41db-bc21-34043ac93837,2025-05-18 19:50:41.054755+00,Basils Restaurant & Bar,,Atlanta,GA,RESTAURANT,ON,2985 Grandview Ave,30305
151985c4-1485-47d0-95ce-fb7a2ee934bc,2025-05-18 19:50:41.054755+00,COOL CULINARY LLC,,NEW YORK,NY,BAR/TAVERN,ON,119 ESSEX ST,10002
15615020-fb6e-4830-957a-8a86e121b77a,2025-05-18 19:50:41.054755+00,HATCH YAKITORI,,LOS ANGELES,CA,RESTAURANT,ON,700 W 7TH ST  STE G600,90017
15966d13-47b1-4b86-a0e7-199e0952f66c,2025-05-18 19:50:41.054755+00,CASK AND CRAFT,,DENVER,CO,LIQUOR/PACKAGE STORE,OFF,3744 TEJON ST LOTS 24 & 25 BLK,80211
159e5a87-43fb-4cdb-b0dc-25ce8f44d17e,2025-05-18 19:50:41.054755+00,Antico Pizza Battery,,Atlanta,GA,RESTAURANT,ON,Ste 420 2605 Circle 75 Pkwy SE,30339
15b3423a-d7fc-4f28-8fdc-85ea80ff74a0,2025-05-18 19:50:41.054755+00,LOULOU,,NEW YORK,NY,RESTAURANT,ON,176 8TH AVE,10011
16518449-d1e2-476a-90f4-ab1b05dae57a,2025-05-18 19:50:41.054755+00,MASOODS LIQUOR & DELI,,BEN LOMOND,CA,LIQUOR/PACKAGE STORE,OFF,7970 HWY 9,95005
16b19c1a-554c-43fc-af54-6d0cda4435f8,2025-05-18 19:50:41.054755+00,CLARKS HOUSTON,,HOUSTON,TX,RESTAURANT,ON,3807 MONTROSE BLVD,77006
170c7d41-f3f3-4d61-b293-189687970550,2025-05-18 19:50:41.054755+00,Susanne Gee,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
171d49fa-b601-454c-bc8f-7f96c43fc665,2025-05-18 19:50:41.054755+00,HARD ROCK HOTEL,,ORLANDO,FL,HOTEL/ MOTEL,ON,5800 UNIVERSAL BLVD,32819
173cb541-3a6c-4c5b-ae37-8540a220dc53,2025-05-18 19:50:41.054755+00,AKASHI SUSHI FUSION CUISINE,,KATY,TX,RESTAURANT,ON,416 9550 Spring Green Boulevard,77494
175534c2-ca23-444c-bcba-26adbc458db6,2025-05-18 19:50:41.054755+00,CRESCENT BISTRO,,PLEASANT HILL,CA,RESTAURANT,ON,45 CRESCENT DR #11 C,94523
17dcd9ea-cfe3-4d6a-8033-e72fc6a7e6bb,2025-05-18 19:50:41.054755+00,Beverage Depot,,Milledgeville,GA,LIQUOR/PACKAGE STORE,OFF,201 Roberson Mill Rd NE 59018,31061
17e92f39-0d78-45ce-b40e-bb716cac4f85,2025-05-18 19:50:41.054755+00,SPEC S 000 WAREHOUSE WINE MAIN,,HOUSTON,TX,LIQUOR/PACKAGE STORE,OFF,2410 SMITH ST,77006
17ebda76-8d3c-4572-a37a-be1f03ce9a47,2025-05-18 19:50:41.054755+00,Harry & Sons,,Atlanta,GA,RESTAURANT,ON,820 N Highland Ave NE,30306
185cd8d8-3d4e-44d3-8897-b80e6b46f9ef,2025-05-18 19:50:41.054755+00,FULL GLASS ENTERPRISES,,WASHINGTON,DC,OTHER OFF PREMISE,OFF,3525 V ST NE,20008
187b01ec-7738-4589-92b4-44aa572c917d,2025-05-18 19:50:41.054755+00,WALDORF ASTORIA,,DANA POINT,CA,HOTEL/ MOTEL,ON,1 MONARCH BEACH RESORT,92629
18d78e64-2e5d-4c97-b916-4bc39822d1f4,2025-05-18 19:50:41.054755+00,QWIK KORNER,,PLACENTIA,CA,LIQUOR/PACKAGE STORE,OFF,1170 E YORBA LINDA BLVD,92870
18e79685-4832-4dcf-826b-71ab4e6dbe99,2025-05-18 19:50:41.054755+00,NEW GOLDEN WINE & LIQUOR,,BAYSIDE,NY,LIQUOR/PACKAGE STORE,OFF,41-08 BELL BLVD,11361
19548474-a5f8-4361-9952-81c63d185340,2025-05-18 19:50:41.054755+00,WAYFARE TAVERN,,SAN FRANCISCO,CA,RESTAURANT,ON,201 PINE ST,94104
1965ad75-3a85-41b2-8a94-3ff53e13b6d5,2025-05-18 19:50:41.054755+00,Brown Bag  The,,Kingsland,GA,LIQUOR/PACKAGE STORE,OFF,1608 Boone St,31548
19b967a8-44f6-4adc-9063-7c826a34d72a,2025-05-18 19:50:41.054755+00,The Beverage Superstore of Grayson,,Grayson,GA,LIQUOR/PACKAGE STORE,OFF,2265 Loganville Hwy,30017
1aa0a722-2737-4360-820e-9b76a75bb4b8,2025-05-18 19:50:41.054755+00,New York Butcher Shoppe,,Marietta,GA,RESTAURANT,ON,4475 Roswell Rd Ste 1030,30062
1b40531f-aebd-4426-84b5-1878b15bd3f0,2025-05-18 19:50:41.054755+00,THE BLUE FISH,,PLANO,TX,RESTAURANT,ON,5760 HWY 121 SUITE 175,75024
1b5d205f-7e52-49d0-8ce6-550c84059a87,2025-05-18 19:50:41.054755+00,MUSUME RESTAURANT,,DALLAS,TX,RESTAURANT,ON,2330 FLORA SUITE 100,75201
1b65870c-6ec0-4b99-a003-ab9303564b5c,2025-05-18 19:50:41.054755+00,LE COLONIAL,,DENVER,CO,RESTAURANT,ON,255 N FILLMORE ST SUITE 120,80206
1bb8f06e-6422-4618-bb48-098457d39215,2025-05-18 19:50:41.054755+00,STROH RANCH LIQUORS-AFFIDAVIT,,PARKER,CO,LIQUOR/PACKAGE STORE,OFF,12939 S PARKER RD,80134
1bceab91-79e4-41bf-af62-c5b2bb0a5b76,2025-05-18 19:50:41.054755+00,KRU CONTEMPORARY JAPANESE,,SACRAMENTO,CA,RESTAURANT,ON,3135 FOLSOM BLVD,95816
1c206f16-f0a7-43ca-86e9-b79d6da9da38,2025-05-18 19:50:41.054755+00,UMEKES FISH MARKET BAR & GRILL,,KAILUA KONA,HI,RESTAURANT,ON,74-5599 PAWAI PLACE BLDG A,96740
